point,x,y,answer
p1872,-109.9208197826463,-69.4217237394881,3
p1873,-148.47481237872287,-81.77469837605615,3
p1874,-182.942619397672,-72.8210674936098,3
p1875,-73.73680914403685,-124.22396396126314,3
p1876,-133.11425621558334,-71.92949757600911,3
p1877,-76.847513517377,-97.02941798690412,3
p1878,-134.05963394898689,-144.40684919681684,3
p1879,-109.01177703412723,-25.809075564130797,3
p1880,-102.5809455785545,-89.44689460475867,3
p1881,-99.9905224794101,-90.7926716046955,3
p1882,-132.75977690038792,-67.41638055749983,3
p1883,-100.27847858422632,-93.21400141685922,3
p1884,-134.96048638352318,-56.236822440967735,3
p1885,-84.37340018774616,-113.50068575690484,3
p1886,-72.84211713168308,-113.38183574442505,3
p1887,-124.90737273861149,-122.75742757574513,3
p1888,-153.0983906439793,-87.30099655073414,3
p1889,-153.3890569430194,-139.750177680114,3
p1890,-159.18070090824185,-106.8965733314662,3
p1891,-99.85167420716672,-115.50039196076656,3
p1892,-125.0197298149863,-142.2183368806781,3
p1893,-78.18368212143383,-124.8859036838386,3
p1894,-80.96916184015319,-136.21045238614627,3
p1895,-83.34664294611486,-71.80335831801281,3
p1896,-69.48638275665971,-124.48733545986478,3
p1897,-77.62318581365659,-120.51207930691632,3
p1898,-83.34627395705786,-124.20112411465658,3
p1899,-86.73275711387475,-109.1736254238254,3
p1900,-109.80076098745856,-147.07890518814318,3
p1901,-119.83164402510792,-165.63880113949762,3
p1902,-112.8480842786006,-113.83648271899756,3
p1903,-101.24714338324937,-104.16274209700836,3
p1904,-71.53651669393045,-179.53783164974357,3
p1905,-51.02439678092939,-97.03058639650877,3
p1906,-98.56743889025591,-109.58056887200028,3
p1907,-92.50740239074383,-120.04753728637506,3
p1908,-102.79215694083052,-177.52139252522647,3
p1909,-74.37118036224744,-128.14950541199318,3
p1910,-72.83209024593287,-160.62656837619215,3
p1911,-70.90015155838134,-117.6531071757847,3
p1912,-58.238772965202685,-120.84122576178942,3
p1913,-74.97244473011251,-91.7067786713783,3
p1914,-88.12028710770909,-112.73108137471444,3
p1915,-15.334436292977134,-113.38751729091368,3
p1916,-54.81385827051746,-144.07763647275823,3
p1917,-15.594245140222586,-171.2888514649007,3
p1918,-73.71203066763054,-140.85396626105046,3
p1919,-5.403710631070519,-117.8184410502209,3
p1920,-69.49421908207279,-138.76142069837445,3
p1921,-56.79747865612042,-150.94295569195646,3
p1922,-6.912365196228036,-170.95496672073233,3
p1923,14.075860299111216,-105.06539230434716,3
p1924,0.6316081297751794,-143.8662537082423,3
p1925,-34.4982215723733,-172.99455443574135,3
p1926,-43.64563022366845,-115.16842291819005,3
p1927,13.069457226361836,-163.1269875139594,3
p1928,-34.68612615662669,-134.34164944980282,3
p1929,-63.50589173254311,-111.90880867219845,3
p1930,-41.266863625512975,-135.31390007213804,3
p1931,-31.025157800925992,-152.89162530303804,3
p1932,-15.60304670817552,-135.3955206533395,3
p1933,-24.478861796749825,-150.45345235746078,3
p1934,-1.6761284179389122,-78.62020701810032,3
p1935,-5.012213933050322,-97.93121362604673,3
p1936,-48.87157074353834,-122.62504710850294,3
p1937,-38.05206085264659,-171.16606393882017,3
p1938,-25.289160162244546,-90.55927664735864,3
p1939,27.403654554536462,-118.44180809157476,3
p1940,-45.0793173592032,-130.99407117115345,3
p1941,11.937664940910338,-119.17155013639018,3
p1942,-50.45660277224095,-150.43773438978536,3
p1943,4.890122344006244,-106.88892130330946,3
p1944,-57.13227598778818,-127.05003442324583,3
p1945,14.965127403948546,-95.86618610877372,3
p1946,33.36365668363028,-103.00556568233785,3
p1947,-9.534697282565311,-176.81124013764054,3
p1948,4.538020800144068,-88.5714031668647,3
p1949,59.97900323590444,-96.31419493545282,3
p1950,32.88022468405197,-105.21335092686492,3
p1951,5.119138534489586,-119.43823482265928,3
p1952,73.65476527268953,-142.70953272395784,3
p1953,73.78251864562992,-122.95296870577172,3
p1954,66.83432004129547,-154.31937119829658,3
p1955,46.35565126418677,-133.0048035159234,3
p1956,-11.998104271488195,-103.09697053009133,3
p1957,62.39893168571001,-133.71758889038892,3
p1958,-11.228079838883104,-109.8066672076276,3
p1959,32.719000535695045,-89.24991673854075,3
p1960,65.40089777682043,-106.09693798591428,3
p1961,94.11981003669668,-96.16982040608248,3
p1962,29.573538871129514,-149.79428873636522,3
p1963,33.567482353795235,-110.0579424136707,3
p1964,71.70600663058525,-84.58020187086328,3
p1965,8.93340889876086,-91.74542904355476,3
p1966,65.84544071704721,-49.50111961737559,3
p1967,73.67644330000066,-70.9169993455247,3
p1968,50.17192557103887,-80.46541786512758,3
p1969,87.13813882360435,-130.44323341062702,3
p1970,40.41851962098605,-111.95558769193455,3
p1971,63.489514475154095,-50.1646914989196,3
p1972,35.38289546937768,-157.04828594841763,3
p1973,42.066170199467365,-56.17846753737752,3
p1974,71.665323104547,-68.95711350299582,3
p1975,48.20274132220944,-118.37092208659364,3
p1976,73.08949765312033,-103.20382171121037,3
p1977,124.14325992453512,-59.21438726135074,3
p1978,42.15172694732272,-92.80507534015167,3
p1979,57.69437904819429,-79.7629868171598,3
p1980,94.85955903015868,-65.08117921525871,3
p1981,40.2373629915942,-12.038338090536849,3
p1982,64.4568985344318,-43.74726498940097,3
p1983,45.48140372584637,-53.96373589984585,3
p1984,73.77093675804394,-119.57614343674298,3
p1985,125.56390494333452,-22.18236560981844,3
p1986,53.81609026882709,-91.97127190812289,3
p1987,76.74310509387234,-54.29105107909478,3
p1988,77.52838456975998,-49.121666830662846,3
p1989,82.54511996649379,-9.415916029311472,3
p1990,84.85785622723994,-82.28083404907423,3
p1991,109.1056106542424,0.4803054460760627,3
p1992,163.16130574241305,-80.38169566879822,3
p1993,76.21369369080708,-107.07126395191086,3
p1994,85.80594482282406,-58.97933230143365,3
p1995,127.15556338157592,-63.69129542732289,3
p1996,18.97379478593257,-52.50569655430717,3
p1997,10.538039706313029,-13.746068317712112,3
p1998,7.959791622196221,-33.33383793742523,3
p1999,7.643713751798643,-41.70317612443503,3
p2000,119.30134467413602,-19.180563256926263,3
